file_name,uni,wylie,url,dept,grade,char_len,audio_len,path,inf
STT_TT00059_10126.850-10131.800,མི་ད། དམིགས་བསལ་བྱེ་བྲག་པ་དེ་འདྲའི་ཡོང་གི་རེད་མ་གཏོགས། གཞན་ཡོང་ཤེས་ཀི་མ་རེད་བ། དེ་འདྲ་ཡིན་དུས་ཙ་ནས། ལུང་གིས་ཕྱུག ,mi da/_dmigs bsal bye brag pa de 'dra'i yong gi red ma gtogs/_gzhan yong shes ki ma red ba/_de 'dra yin dus tsa nas/_lung gis phyug_,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_TT00059_10126.850-10131.800.wav,STT_TT,3,113,4.949999999998909,wav16k/STT_TT00059_10126.850-10131.800.wav,མི་ད། དམིགས་བསལ་བྱེ་བྲག་པ་དེ་འདྲའི་ཡོང་གི་རེད་མ་གཏོགས། གཞན་ཡོང་ྱི་ཤེས་ཀི་མ་རེད་བ། དེ་འདྲའི་ཡིན་དུས་ཙ་ནས། ལུང་གི་ཕྱུག
STT_TT00059_10133.450-10136.450,ཨེ། བཤེས་གཉེན་འདུལ་བ། ཞི་བ། ཉེར་ཞི་བ། ཡོན་ཏན་ལྷག་པ་ ,e/_bshes gnyen 'dul ba/_zhi ba/_nyer zhi ba/_yon tan lhag pa _,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_TT00059_10133.450-10136.450.wav,STT_TT,3,52,3.0,wav16k/STT_TT00059_10133.450-10136.450.wav,ཨེ། བཤེས་གཉེན་དུལ་བ་ཞིར་བ། ཉེར་ཞི་བ། ཡོན་ཏན་ལྷག་པ།
STT_TT00059_10136.950-10138.150,བརྩོན་བཅས་ཟེར་ཡ་འདི་ ,brtson bcas zer ya 'di _,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_TT00059_10136.950-10138.150.wav,STT_TT,3,21,1.1999999999989086,wav16k/STT_TT00059_10136.950-10138.150.wav,བརྩོན་བཅས་ཟེར་ཡ་འདེ།
STT_TT00059_10138.300-10139.800,ཨེ་ནས། བརྩོན་འགྲུས་ལྡན་བསྡད་མྱི་ ,e nas/_brtson 'grus ldan bsdad myi _,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_TT00059_10138.300-10139.800.wav,STT_TT,3,33,1.5,wav16k/STT_TT00059_10138.300-10139.800.wav,ཨེ་ནས། བརྩོན་འགྲུས་ལྡན་བསྡད་ངེ།
STT_TT00059_10140.150-10142.550,དོན་གཉེར་ཡོད་བསྡད་པ། བརྩོན་བཅས། ལུང་གིས་ཕྱུག་སེ་བྱས་ནས།  ,don gnyer yod bsdad pa/_brtson bcas/_lung gis phyug se byas nas/__,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_TT00059_10140.150-10142.550.wav,STT_TT,3,57,2.399999999999636,wav16k/STT_TT00059_10140.150-10142.550.wav,དོན་གཉེར་ཡོད་བསྡད་པ། བརྩོན་བཅས། ལུང་གི་ཕྱུགས་ཟེ་བྱས་ནས།
STT_TT00059_10143.550-10147.550,ཅིག་གྲུབ་མཐའ་གོང་འོག་བ་དང་། ཅིག་ཐེག་པ་གོང་འོག དེ་ཚོའི་རྣམ་བཞག་པེ་ཆ་ཚང་ཤེས་བསྡད་མྱི།  ,cig grub mtha' gong 'og ba dang /_cig theg pa gong 'og_de tsho'i rnam bzhag pe cha tshang shes bsdad myi/__,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_TT00059_10143.550-10147.550.wav,STT_TT,3,85,4.0,wav16k/STT_TT00059_10143.550-10147.550.wav,ཅིགི་གྲུབ་མཐའ་གོང་འོག་དང་། ཅིག་ཐེག་པ་གོང་འོག དེ་ཚོའི་རྣམ་གཞག་དཔེ་ཆ་ཚང་ཤེས་བསྡད་ངེ།
STT_TT00059_10148.550-10151.950,བསྟན་པ་ཡོངས་རྫོགས་ཀི་ལམ་བསྟན་མྱི་ཅིག་ཡིན་པ་ཡིན་ན། བསྟན་པ་ཡོངས་རྫོགས་ལ་གོ་བ་ཆགས་པ་ཞིག་དགོས་རེད་སེ།  ,bstan pa yongs rdzogs ki lam bstan myi cig yin pa yin na/_bstan pa yongs rdzogs la go ba chags pa zhig dgos red se/__,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_TT00059_10148.550-10151.950.wav,STT_TT,3,99,3.400000000001455,wav16k/STT_TT00059_10148.550-10151.950.wav,བསྟན་པ་ཡོངས་རྫོགས་ཀི་ལམ་བསྟན་ངེ་ཅིག་ཡིན་པ་ཡིན་ན། བསྟན་པ་ཡོངས་རྫོགས་ལ་གོ་བ་ཆགས་པ་ཅིག་དགོས་རེད་ཟེ།
STT_TT00059_10153.400-10155.100,ཡོན་ཏན་ལྷག་པ། བརྩོན་བཅས། ལུང་གིས་ཕྱུག།  ,yon tan lhag pa/_brtson bcas/_lung gis phyug/__,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_TT00059_10153.400-10155.100.wav,STT_TT,3,40,1.7000000000007276,wav16k/STT_TT00059_10153.400-10155.100.wav,ཡོན་ཏན་ལྷག་པ། བརྩོན་བཅས། ལུང་གིས་ཕྱུག།
STT_TT00059_10155.500-10156.650,དེ་ཉིད་རབ་ཏུ་རྟོགས་ལ་སེ་ ,de nyid rab tu rtogs la se _,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_TT00059_10155.500-10156.650.wav,STT_TT,3,25,1.1499999999996362,wav16k/STT_TT00059_10155.500-10156.650.wav,དེ་ཉིད་རབ་ཏུ་རྟོགས་ལ་ཟེ།
STT_TT00059_10156.800-10158.650,ད་སངས་རྒྱས་ཀི་ཆོས་ཀི་རྩ་བ་དེ་ ,da sangs rgyas ki chos ki rtsa ba de _,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_TT00059_10156.800-10158.650.wav,STT_TT,3,30,1.850000000000364,wav16k/STT_TT00059_10156.800-10158.650.wav,ད་སངས་རྒྱས་ཀི་ཆོས་ཀི་རྩ་བ་དེ།
